,Dimension_1,Dimension_2,year,make,model,body,transmission,state,condition,odometer,color,interior,mmr,sellingprice,income,using_time,region
0,-0.6981533280618994,2.8416755094475663,2012,infiniti,M,sedan,automatic,tn,5.0,35439.0,gray,black,24600,24600,57290,3,southeast
1,0.25846116709397454,-4.290560496634356,2003,chevrolet,Impala,sedan,automatic,md,3.3,138461.0,red,gray,2250,2400,89090,12,northeast
2,1.6199681779119548,-2.861415293677032,2005,hyundai,Santa Fe,suv,automatic,va,2.5,148266.0,blue,gray,2575,3300,74430,10,southeast
3,0.31131525211367705,0.3829447164716505,2013,chevrolet,Malibu,sedan,automatic,mi,2.8,57323.0,gold,gray,11100,10600,65610,2,midwest
4,-0.20903815643476928,0.2791578132419771,2012,nissan,Altima,sedan,automatic,tx,3.4,41193.0,white,beige,11600,11400,68360,3,southwest
5,3.0302593306229904,-1.904213696196397,2003,mercedes-benz,E-Class,sedan,automatic,fl,2.8,126584.0,silver,green,4850,4300,59100,12,southeast
6,-0.21059565037746497,2.91179889518287,2013,lincoln,MKS,sedan,automatic,tn,3.2,12084.0,—,black,27600,26100,57290,2,southeast
7,-0.3435512200386308,-0.4279738778292644,2010,chevrolet,Malibu,sedan,automatic,pa,3.7,38331.0,red,black,9775,10500,73100,5,northeast
8,4.000376295139815,-2.846141412152586,1999,isuzu,Rodeo,suv,automatic,fl,2.7,129843.0,white,gray,1075,700,59100,15,southeast
9,1.6625643884487662,-2.885040461771072,2004,toyota,Sienna,van,automatic,va,2.2,138106.0,blue,gray,4150,4800,74430,10,southeast
10,1.563787812467351,-2.675386823877847,2004,ford,Explorer,suv,automatic,pa,2.8,111317.0,white,black,4275,2600,73100,11,northeast
11,-0.061160046313646514,2.5547588189247996,2012,mercedes-benz,E-Class,sedan,automatic,tn,3.5,35398.0,gray,black,25800,25750,57290,3,southeast
12,1.1363128983060133,-0.09281305364292183,2011,chevrolet,Impala,sedan,automatic,az,2.5,73354.0,silver,black,7550,7400,63250,4,southwest
13,-0.5099746336260779,-0.6596282485154852,2013,mazda,Mazda3,sedan,automatic,il,2.4,50001.0,black,black,9675,9700,73130,2,midwest
14,0.8057176491425262,-0.4449101926259189,2010,chrysler,Sebring,sedan,automatic,mi,3.4,83541.0,black,beige,6575,5900,65610,5,midwest
15,0.7516542852171986,1.122592707068609,2012,honda,Accord,sedan,automatic,tn,3.2,61783.0,black,tan,14350,14400,57290,3,southeast
16,-1.993357773736273,-2.164493197358079,2013,hyundai,Elantra,sedan,automatic,fl,1.0,17281.0,black,tan,12450,9500,59100,2,southeast
17,1.1332334476151764,-3.1880400795777155,2007,nissan,Altima Hybrid,sedan,automatic,ca,2.6,189122.0,gray,gray,3700,3750,77030,8,pacific
18,1.2966691495908,-2.317472146636928,2006,pontiac,G6,sedan,automatic,il,1.9,81654.0,black,black,5075,3900,73130,9,midwest
19,0.28048489955690364,1.4890579460278845,2013,ford,Fusion,sedan,automatic,fl,3.3,24359.0,silver,black,15250,13800,59100,2,southeast
20,1.2405906458430356,0.9904401239488531,2013,chevrolet,Spark,hatchback,automatic,fl,2.8,49325.0,blue,black,7550,7500,59100,2,southeast
21,6.009623867884873,-3.0487045524905305,1994,ford,Taurus,sedan,automatic,ga,2.0,39196.0,black,tan,375,400,61450,21,southeast
22,-1.8498991485942637,0.28575319755706874,2013,ford,Fiesta,sedan,automatic,pa,5.0,25896.0,red,black,9525,10000,73100,2,northeast
23,1.825515652704013,-1.0446162264759495,2009,kia,Rio,sedan,automatic,az,2.5,111915.0,black,black,2450,3000,63250,6,southwest
24,-0.13478748503119328,1.6714930287838021,2013,hyundai,Sonata,sedan,automatic,fl,4.2,35430.0,red,beige,15550,15200,59100,2,southeast
25,0.6833338586128023,1.0414342725929673,2013,toyota,Camry,sedan,automatic,fl,3.2,59960.0,black,gray,11550,11500,59100,2,southeast
26,1.622653693448539,-1.6697197084118283,2008,mazda,Mazda3,sedan,automatic,tx,2.0,120949.0,red,black,3825,4000,68360,6,southwest
27,0.013660126915324628,1.611771180904368,2012,nissan,Altima,coupe,automatic,fl,4.5,34054.0,white,black,13500,14400,59100,3,southeast
28,1.7301088633721775,0.8777472810160697,2011,infiniti,G Sedan,sedan,automatic,fl,1.9,69039.0,gray,black,16200,14000,59100,4,southeast
29,1.4873134854671899,-2.678099624188221,2006,ford,F-150,cab,automatic,il,3.0,172388.0,white,gray,3775,2500,73130,8,midwest
30,0.22922239606438521,2.113888715362548,2014,chevrolet,Impala,sedan,automatic,fl,3.0,19085.0,gray,black,18400,18500,59100,1,southeast
31,-1.944711210571123,1.618134601528123,2015,dodge,Dart,sedan,automatic,ny,5.0,2130.0,blue,black,14000,14100,70210,0,northeast
32,-0.8332272222943522,1.0151708914172142,2014,ford,Mustang,coupe,automatic,tx,3.4,42485.0,black,black,17300,18100,68360,1,southwest
33,-0.7119124534163197,0.3254206583620621,2013,hyundai,Genesis,sedan,automatic,mo,3.2,45205.0,silver,black,15600,14601,71660,2,midwest
34,2.6282532667355007,-1.7926899637126523,2005,chrysler,Town and Country,van,automatic,ga,2.1,128253.0,silver,gray,3200,2700,61450,9,southeast
35,0.8889013907059704,-3.6273765791906363,2009,dodge,Grand Caravan,van,automatic,pa,2.5,221872.0,green,black,3450,1000,73100,6,northeast
36,2.0333365398460557,-1.4453417867217004,2007,chrysler,Town and Country,van,automatic,oh,1.9,87535.0,—,gray,4425,3400,64520,8,midwest
37,-0.44406368142252156,-0.4043590142491772,2012,honda,Civic,coupe,automatic,pa,2.7,34813.0,white,gray,11600,9700,73100,3,northeast
38,-0.656116062392429,-2.852480943769782,2008,subaru,Outback,wagon,automatic,md,2.7,104673.0,blue,black,7650,7100,89090,7,northeast
39,-1.0000881880035775,1.8652412328538754,2014,ford,Focus,sedan,automatic,oh,4.8,5263.0,—,black,12600,13600,64520,1,midwest
40,1.2089532116630382,-3.780008369786027,2004,dodge,Dakota,cab,automatic,ma,1.9,141643.0,black,black,4700,1300,82150,11,northeast
41,-0.37430077006871604,0.5631384997751592,2014,nissan,Versa Note,hatchback,automatic,tx,2.9,9815.0,white,—,11000,8500,68360,1,southwest
42,-0.2161072905033523,0.15961334205261057,2010,buick,Enclave,suv,automatic,tx,4.1,83587.0,brown,tan,16100,16000,68360,4,southwest
43,2.448094794769536,-3.916865641941782,2002,volkswagen,Golf,hatchback,manual,ny,4.0,204262.0,silver,black,1200,3400,70210,13,northeast
44,4.1205302230102,-3.654868842017131,2000,volvo,S70,sedan,automatic,ga,1.9,207321.0,gray,tan,525,1000,61450,15,southeast
45,-0.2723571755765835,-1.483324971868465,2007,infiniti,FX35,suv,automatic,ca,3.3,63733.0,brown,brown,13850,15000,77030,8,pacific
46,-3.659250463011324,1.791120358290766,2014,chevrolet,Suburban,suv,automatic,ut,4.1,26035.0,white,black,36100,36000,80200,1,mountain west
47,0.19240421946290764,-1.7463446379112963,2006,cadillac,SRX,suv,automatic,va,3.6,56626.0,white,tan,8075,9800,74430,9,southeast
48,-1.2010317937815156,0.8027113414081148,2013,ford,C-Max Hybrid,wagon,automatic,mo,4.2,25899.0,blue,gray,16850,14800,71660,2,midwest
49,-2.4540060170854714,0.13393202435429602,2014,nissan,Maxima,sedan,automatic,nj,4.3,20328.0,white,black,16750,15600,82750,1,northeast
50,-2.6155147259857774,1.9871269163843566,2013,honda,Pilot,suv,automatic,il,4.8,32260.0,black,black,30300,30600,73130,2,midwest
51,-1.8429336104581946,1.270560305947566,2014,ford,E-Series Van,van,automatic,il,4.1,8503.0,white,gray,20400,21600,73130,1,midwest
52,-1.1210609969697958,-0.29755400149554984,2012,mazda,Mazda3,sedan,manual,ca,3.9,34777.0,green,black,10050,10750,77030,3,pacific
53,4.7348910972901885,-2.9654147986006616,1997,toyota,Camry,sedan,automatic,fl,2.9,112240.0,green,tan,1850,2000,59100,18,southeast
54,-0.8364796642285355,0.8269716525857036,2013,nissan,Versa,sedan,automatic,tx,4.3,12496.0,silver,black,10150,10600,68360,2,southwest
55,-0.14879918753739438,2.541374468438631,2014,ford,Escape,suv,automatic,sc,4.8,29330.0,blue,beige,16250,15700,56120,1,southeast
56,-1.4093198150277355,0.39691861846797183,2013,ford,Fiesta,sedan,automatic,pa,4.5,16268.0,gray,tan,10100,10500,73100,2,northeast
57,-2.2801619599484906,2.4408924625851816,2014,ford,Expedition,suv,automatic,tx,5.0,40218.0,white,brown,29700,29600,68360,1,southwest
58,0.890113960812231,-0.3600881658648526,2008,honda,Odyssey,van,automatic,oh,4.4,92818.0,gold,tan,10400,12500,64520,7,midwest
59,-1.0791761203507095,2.6798768395600074,2014,ford,Mustang,coupe,manual,fl,4.8,18935.0,white,black,23400,23500,59100,1,southeast
60,3.1024452114125833,-1.6456438111403175,2006,chrysler,300,sedan,automatic,fl,1.9,158110.0,blue,black,3600,3200,59100,9,southeast
61,0.9944333083626342,-3.705399977451266,2004,honda,Civic,sedan,automatic,nj,1.9,122855.0,black,gray,3400,3450,82750,11,northeast
62,0.5272549002051128,1.6214421298179034,2013,chrysler,Town and Country,van,automatic,sc,3.9,62212.0,silver,black,13450,14500,56120,2,southeast
63,-1.3628559390288135,0.6288073878941379,2012,nissan,Rogue,suv,automatic,il,4.5,22734.0,white,gray,15200,16000,73130,3,midwest
64,-0.832260873681257,2.47370326818603,2012,mercedes-benz,C-Class,sedan,automatic,fl,4.4,8136.0,black,black,23100,25000,59100,3,southeast
65,-1.7851921425455117,0.042014441707643055,2012,kia,Sorento,suv,automatic,ca,4.8,53444.0,white,beige,12550,14500,77030,2,pacific
66,1.158128970779155,0.14849945165808243,2009,hyundai,Santa Fe,suv,automatic,fl,3.3,70787.0,white,beige,11550,11300,59100,6,southeast
67,-0.5186667023865277,-2.5230303931576294,2006,cadillac,DTS,sedan,automatic,ma,3.9,60785.0,red,tan,7075,5000,82150,9,northeast
68,-0.369324173538937,1.9200169615124554,2013,infiniti,G Sedan,sedan,automatic,fl,3.9,27373.0,black,black,20300,19200,59100,2,southeast
69,0.9070635973314728,-5.1220295674388625,2000,chevrolet,Tahoe Limited/Z71,suv,automatic,md,1.9,107451.0,gray,gray,2725,2000,89090,15,northeast
70,-0.10506112020567515,1.9163983611640667,2012,ford,Mustang,convertible,automatic,fl,4.8,34841.0,white,white,14200,16200,59100,3,southeast
71,-1.2801361918422522,0.852488055303412,2014,ford,Fusion,sedan,automatic,mo,4.3,38962.0,silver,black,15000,14800,71660,1,midwest
72,-1.6485891552109315,0.7009915642045403,2012,ford,Escape,suv,automatic,pa,4.9,21244.0,red,gray,15350,15000,73100,3,northeast
73,0.3292477687171623,1.3032000884167978,2011,bmw,3 Series,sedan,automatic,fl,3.4,37013.0,white,black,18250,17800,59100,4,southeast
74,-2.2176768956649404,-0.17023833869376756,2011,lexus,RX 450h,suv,automatic,ca,3.0,51735.0,burgundy,beige,26800,25250,77030,4,pacific
75,2.2776612142023236,-0.42643231960606975,2007,chevrolet,Silverado 1500,cab,automatic,tn,3.5,131684.0,silver,gray,9100,10200,57290,8,southeast
76,-1.0957027119142426,2.866740978664576,2015,chevrolet,Impala,sedan,automatic,fl,4.0,12566.0,silver,gray,25300,26800,59100,0,southeast
77,-0.6365096926760718,1.547994216484276,2012,acura,TSX Sport Wagon,wagon,automatic,nv,4.1,31621.0,gray,black,18500,21750,62960,3,mountain west
78,1.8567827048245429,-2.608790682941043,2008,nissan,Quest,van,automatic,mo,1.7,166898.0,white,tan,3175,2900,71660,7,midwest
79,3.414319351236137,-2.243480676937218,2004,ford,Explorer,suv,automatic,fl,1.9,162641.0,silver,gray,1700,1300,59100,11,southeast
80,0.8306369933318377,1.9705799326053388,2012,chevrolet,Silverado 1500,cab,automatic,ga,2.4,45464.0,silver,black,22200,23200,61450,3,southeast
81,-0.6086214430712459,-2.40266915929683,2011,hyundai,Elantra Touring,hatchback,automatic,nj,2.8,132343.0,silver,black,4300,6100,82750,4,northeast
82,1.1825695059215955,1.4253104831961982,2013,toyota,Camry,sedan,automatic,fl,2.4,27108.0,black,black,12650,11200,59100,2,southeast
83,-2.7013840558584237,0.11377091889783336,2011,acura,MDX,suv,automatic,wa,3.5,18585.0,gray,black,26500,25900,81400,4,pacific
84,2.31552151290747,-1.2267625299078835,2007,ford,Mustang,convertible,automatic,ga,1.9,117578.0,gray,black,6725,7000,61450,8,southeast
85,-0.553613018748611,-0.9172884222213431,2012,dodge,Grand Caravan,van,automatic,ca,2.9,72046.0,gray,black,9325,9000,77030,3,pacific
86,-0.6364203514958369,3.278036854792126,2013,mercedes-benz,E-Class,sedan,automatic,tn,3.4,14505.0,—,black,30500,31000,57290,2,southeast
87,1.294969045835563,-0.2785585767176142,2010,dodge,Grand Caravan,van,automatic,nc,3.0,97719.0,gold,beige,7975,6500,61490,5,southeast
88,-0.9223515979579983,-0.7071294687267222,2010,ford,F-150,cab,automatic,tx,4.4,124850.0,black,brown,19000,21100,68360,5,southwest
89,-0.42449904299697067,1.603811958608031,2012,lexus,IS 250,sedan,automatic,az,3.1,31756.0,silver,black,22000,21800,63250,2,southwest
90,-0.602812231522227,2.775449633543853,2014,nissan,Altima,sedan,automatic,tn,5.0,15943.0,—,black,16100,21700,57290,1,southeast
91,-2.097302722222851,2.891468629230673,2014,ford,Explorer,suv,automatic,oh,5.0,21956.0,black,black,31600,30100,64520,1,midwest
92,-1.3807561119473006,2.1441770600007484,2012,ford,F-150,cab,automatic,oh,4.3,23714.0,red,gray,25900,27300,64520,3,midwest
93,-2.080771521657311,1.1861296375586714,2015,kia,Soul,wagon,automatic,pa,4.8,10127.0,brown,black,14250,15300,73100,0,northeast
94,-0.48057757615346713,-0.5402349185709784,2010,chevrolet,Camaro,coupe,automatic,va,3.9,82362.0,blue,black,14700,14000,74430,5,southeast
95,-1.294554987225779,1.4609980351820013,2014,ford,F-150,cab,automatic,tx,4.1,5834.0,white,gray,18500,18100,68360,1,southwest
96,-0.8658599323619955,0.9143770552330065,2013,hyundai,Sonata,sedan,automatic,tx,4.3,24000.0,black,gray,13100,13200,68360,2,southwest
97,-0.1852777292686698,-1.450252636807173,2012,dodge,Grand Caravan,van,automatic,va,2.0,87582.0,white,black,8975,7200,74430,3,southeast
98,1.1901045027408559,-1.2201244339063544,2009,chevrolet,Silverado 1500,cab,automatic,tx,2.4,143956.0,silver,gray,12600,9600,68360,5,southwest
99,-1.9116945678462696,-0.4244424906464143,2012,honda,Pilot,suv,automatic,nj,3.5,53440.0,gray,gray,19600,18600,82750,3,northeast
100,-1.6024892625921765,0.9678334685871901,2013,ford,Edge,suv,automatic,il,4.2,51697.0,white,beige,20500,22300,73130,2,midwest
101,-1.9387964611035662,-0.7853026438393319,2012,nissan,Leaf,hatchback,automatic,wa,4.4,21734.0,red,beige,7875,9100,81400,3,pacific
102,-2.3610862158304404,0.3839786798805184,2014,ford,Fusion,sedan,automatic,co,4.6,33394.0,—,black,16700,17300,80610,1,mountain west
103,-1.5262010534586106,0.05716014109564516,2013,toyota,Sienna,van,automatic,ca,3.2,49819.0,gray,gray,17900,20000,77030,2,pacific
104,2.6959115842105192,-2.748310911453061,2008,nissan,Altima,coupe,automatic,tx,1.9,216364.0,black,black,3200,2300,68360,7,southwest
105,-1.7924665443778132,3.660854838798031,2013,audi,Q5,suv,automatic,fl,4.7,24354.0,blue,gray,35900,36000,59100,2,southeast
106,-1.228192985204085,1.3355479056048831,2012,chevrolet,Tahoe,suv,automatic,tx,3.9,66996.0,white,black,23700,25000,68360,3,southwest
107,-0.6294253454798349,-0.08266067738004107,2012,volkswagen,Passat,sedan,automatic,il,3.1,30881.0,white,black,12150,12800,73130,3,midwest
108,-0.3553003521142392,0.43534015392140585,2013,dodge,Avenger,sedan,automatic,tx,3.6,38176.0,blue,black,10200,10200,68360,2,southwest
109,0.3541150306068445,0.4861536937573227,2012,jeep,Compass,suv,automatic,az,3.6,72325.0,gray,black,10350,11500,63250,3,southwest
110,-0.9809205829386937,0.45899850077992477,2013,hyundai,Elantra,sedan,automatic,mo,4.3,39279.0,gold,tan,11300,11500,71660,2,midwest
111,-0.9727962446777462,0.1924906023853764,2012,honda,Civic,sedan,automatic,il,4.2,30654.0,black,gray,11300,11400,73130,3,midwest
112,-0.9576973875671971,0.45763410116544206,2014,ford,Focus,sedan,automatic,mo,3.8,33496.0,white,gray,10550,11300,71660,1,midwest
113,-1.997770281385874,1.2345144248011124,2013,toyota,4Runner,suv,automatic,il,3.4,45751.0,white,black,27000,26200,73130,2,midwest
114,0.6413480096643561,1.7548244783767248,2014,chevrolet,Cruze,sedan,automatic,fl,3.0,17617.0,gray,gray,12450,12600,59100,1,southeast
115,-2.4828848189487847,4.5740517697720104,2014,bmw,Z4,convertible,automatic,fl,4.4,8676.0,orange,black,44100,44000,59100,0,southeast
116,1.393780421684791,-2.600699298403679,2005,gmc,Sierra 1500,cab,automatic,va,2.2,127771.0,white,beige,8050,6500,74430,10,southeast
117,0.4362610262884719,-3.20818782800219,2005,volkswagen,Jetta,sedan,automatic,nj,2.4,86698.0,gray,black,3325,3000,82750,10,northeast
118,-2.406436901591777,5.506633953990047,2013,mercedes-benz,S-Class,sedan,automatic,fl,3.6,14754.0,—,black,52200,51250,59100,2,southeast
119,-1.9485972270964143,0.7086644214048738,2013,dodge,Challenger,coupe,automatic,ca,4.1,40721.0,gray,black,21600,21700,77030,2,pacific
120,1.606066746590042,-0.0388774779605105,2011,ram,1500,cab,automatic,in,3.6,147312.0,white,gray,7550,10200,62930,4,midwest
121,0.21388868674602837,1.4454812790287348,2012,nissan,Altima,sedan,automatic,fl,4.4,36575.0,blue,black,12100,11800,59100,3,southeast
122,1.618557828267377,0.8591682122102068,2011,ford,Taurus,sedan,automatic,fl,2.0,45843.0,gray,gray,13400,12000,59100,4,southeast
123,0.04169530540305493,1.5334348613667161,2012,nissan,Altima,sedan,automatic,fl,4.3,28841.0,brown,beige,12800,14800,59100,3,southeast
124,-0.2893717986769055,0.3696517947682791,2013,dodge,Avenger,sedan,automatic,tx,3.6,46447.0,red,brown,9825,10000,68360,2,southwest
125,0.9133206178924725,-2.0472285760240925,2007,nissan,Armada,suv,automatic,va,2.8,131171.0,red,tan,7325,7900,74430,8,southeast
126,-1.2607938783784567,0.3811367106898282,2013,mitsubishi,Lancer,sedan,automatic,pa,4.1,7982.0,white,black,11200,10400,73100,2,northeast
127,-1.5461899801979953,0.9630222785765535,2014,chrysler,Town and Country,van,automatic,il,4.0,29822.0,black,beige,18550,18900,73130,1,midwest
128,2.7008119676093827,-1.7004945230170485,2005,honda,Civic,sedan,automatic,ga,1.9,99676.0,blue,gray,2700,3600,61450,10,southeast
129,-2.2896726280839377,-0.7764600485366022,2011,bmw,X5,suv,automatic,nj,2.9,54432.0,black,brown,25200,22500,82750,4,northeast
130,2.5667868150370685,0.9054893609366976,2011,nissan,Frontier,cab,manual,ga,1.0,65088.0,silver,gray,14850,10000,61450,4,southeast
131,1.3797284023201806,0.04265675155552118,2010,mercury,Mariner,suv,automatic,fl,2.9,82189.0,black,tan,8775,7800,59100,5,southeast
132,1.5521757723214602,-0.2842234520735727,2008,volkswagen,GLI,sedan,automatic,fl,3.4,79096.0,gray,gray,7875,7400,59100,7,southeast
133,-0.773051261084722,1.7556981239474991,2014,chevrolet,Malibu,sedan,automatic,az,4.5,14705.0,blue,gray,14150,15100,63250,1,southwest
134,0.13431129608398307,-1.5777178920989139,2008,saturn,VUE,suv,automatic,pa,4.3,93933.0,silver,gray,6025,5400,73100,7,northeast
135,3.069296275320028,-0.7727909178917116,2009,chevrolet,Express Cargo,van,automatic,ga,2.6,199344.0,white,gray,6675,6600,61450,6,southeast
136,-1.3936745487124789,-1.0700115854040186,2012,nissan,Maxima,sedan,automatic,nj,2.8,60854.0,black,black,14600,13500,82750,3,northeast
137,-0.31744691382017903,2.0275836774431006,2011,nissan,370Z,coupe,automatic,fl,4.2,26092.0,black,black,20800,22300,59100,4,southeast
138,2.2864445420238693,-1.5389019480922124,2005,chevrolet,Tahoe,suv,automatic,ga,2.8,127144.0,blue,gray,6050,4600,61450,9,southeast
139,-0.5311552948028682,-2.4819899571409243,2007,gmc,Yukon,suv,automatic,wa,2.2,106449.0,blue,black,16400,18200,81400,8,pacific
140,-0.5778851754468687,0.6900382995338712,2012,nissan,Versa,sedan,automatic,tx,3.3,24044.0,gray,black,17800,16000,68360,3,southwest
141,-1.250778391029449,-0.0578390111758886,2013,toyota,Prius,hatchback,automatic,ca,3.7,59288.0,gray,gray,14250,14900,77030,2,pacific
142,-2.6977998134201018,0.15704960922554917,2013,ford,Fusion Energi,sedan,automatic,mn,4.9,23730.0,—,black,17300,17700,83200,2,midwest
143,-1.633801927115908,0.7503356595954748,2014,dodge,Grand Caravan,van,automatic,il,3.0,17204.0,gray,black,19350,19900,73130,1,midwest
144,-0.3713521910693878,1.0849438519673784,2013,ford,Fusion,sedan,automatic,oh,3.8,23679.0,gray,black,14000,13200,64520,2,midwest
145,-1.2173142264354158,0.1237938950044143,2011,gmc,Acadia,suv,automatic,mo,5.0,68468.0,white,black,13700,14300,71660,4,midwest
146,1.633391922339515,-0.6181215856131058,2008,dodge,Magnum,wagon,automatic,ga,3.9,109004.0,silver,black,5175,6100,61450,7,southeast
147,1.040850325677169,1.4445711733003546,2013,nissan,Maxima,sedan,automatic,sc,3.0,54329.0,burgundy,black,16050,9000,56120,2,southeast
148,0.6403604840761655,0.861726118634447,2012,toyota,Camry,sedan,automatic,fl,3.3,60282.0,silver,tan,12000,12500,59100,3,southeast
149,-2.2121035503321114,2.3917547687076515,2014,dodge,Durango,suv,automatic,tx,4.9,15930.0,gray,tan,28800,28300,68360,1,southwest
150,-1.3010747857276648,-1.415545636343834,2011,kia,Optima,sedan,automatic,mn,4.1,80972.0,gray,black,8675,8600,83200,4,midwest
151,1.2939469369796486,1.2881581698678972,2011,ford,F-150,cab,automatic,tx,1.9,42801.0,blue,gray,20400,20400,68360,4,southwest
152,2.229565165672038,-4.793267229167532,2001,chrysler,Town and Country,van,automatic,co,1.9,200611.0,silver,gray,925,700,80610,14,mountain west
153,-0.6897320255188152,-0.011613891354197046,2013,kia,Optima,sedan,automatic,ne,3.5,57524.0,burgundy,tan,11550,11300,73200,2,midwest
154,-0.8216362208297312,0.20153041696430998,2012,chevrolet,Equinox,suv,automatic,pa,3.5,35596.0,black,black,15450,14200,73100,3,northeast
155,3.672652323984368,-2.5769539886244806,2001,toyota,Corolla,sedan,automatic,fl,1.9,131767.0,green,beige,1600,1500,59100,13,southeast
156,0.09740984745317816,1.942604872601565,2014,ford,Fusion,sedan,automatic,tn,3.9,31004.0,—,black,14650,14800,57290,1,southeast
157,-0.4669966321062129,2.0825115459025176,2014,chevrolet,Impala,sedan,automatic,fl,4.0,24386.0,red,black,18850,19200,59100,1,southeast
158,1.1955736189825594,1.8658533597295008,2013,chrysler,Town and Country,van,automatic,md,3.6,65334.0,gray,gray,12950,12800,89090,2,northeast
159,-5.23142805052441,2.900326464087566,2015,bmw,5 Series,sedan,automatic,nj,4.5,7192.0,white,black,48800,48500,82750,0,northeast
160,-1.729582017887234,-1.218807099737341,2012,ford,Fusion,sedan,automatic,nj,2.4,21967.0,gray,black,13900,12700,82750,3,northeast
161,2.7761529817224724,-2.384015513048877,2003,mercedes-benz,C-Class,sedan,automatic,az,3.4,147017.0,blue,beige,2475,3200,63250,12,southwest
162,2.907870528721733,-3.4019832032054507,2004,pontiac,Grand Prix,sedan,automatic,tx,2.2,215901.0,silver,gray,1075,1300,68360,11,southwest
163,0.061244762867323096,-1.4221879063790124,2009,toyota,Camry,sedan,automatic,ca,2.9,90198.0,white,beige,9225,9800,77030,6,pacific
164,-0.4807257006893007,0.3951458276607548,2011,toyota,Camry Hybrid,sedan,automatic,tx,4.6,61076.0,gray,silver,13250,12800,68360,4,southwest
165,-1.5625433627229752,2.985434025589278,2013,lexus,RX 450h,suv,automatic,nv,3.6,38366.0,silver,black,33800,32750,62960,2,mountain west
166,-1.0137583514728186,1.5686662307339507,2013,ford,Fusion Energi,sedan,automatic,mi,4.3,2273.0,white,black,17500,17800,65610,2,midwest
167,1.9309519976380247,1.923667251202311,2013,chevrolet,Cruze,sedan,automatic,ms,2.9,43091.0,burgundy,black,9075,8000,48460,2,southeast
168,3.3699153108126936,-1.4842975771907518,2005,dodge,Durango,suv,automatic,la,1.9,136777.0,blue,black,3450,2800,55590,10,southeast
169,0.258329565117658,-2.0160961656967293,2007,acura,MDX,suv,automatic,ca,2.5,111647.0,black,beige,13250,14600,77030,8,pacific
170,-2.0333515918965714,-0.45323803062324347,2013,ford,Escape,suv,automatic,nj,4.3,66858.0,—,black,13900,15000,82750,2,northeast
171,1.7430158186332587,1.6355166469678761,2014,ford,Fiesta,hatchback,automatic,fl,2.0,34200.0,blue,black,10400,8000,59100,1,southeast
172,0.5491636305261843,-3.2946333417040523,2007,honda,Civic,sedan,automatic,nj,2.1,147502.0,silver,blue,3850,3000,82750,8,northeast
173,-1.127245666290757,-0.48268270513514516,2010,nissan,Murano,suv,automatic,ca,4.3,61930.0,black,black,15050,15400,77030,5,pacific
174,-3.371605771528219,3.8803924253550477,2013,bmw,M3,convertible,manual,wi,4.8,10508.0,gray,beige,42200,47000,67090,2,midwest
175,-1.294170737222427,-0.16404885260450996,2013,mazda,Mazda5,van,automatic,ca,3.5,39272.0,red,gray,11300,12400,77030,1,pacific
176,0.5281350125640061,-0.587319606798127,2009,dodge,Ram Pickup 1500,cab,automatic,tx,3.0,66228.0,white,black,9825,10700,68360,6,southwest
177,1.6775842047245457,-2.8789004823197364,2006,hyundai,Azera,sedan,automatic,va,2.0,154036.0,gold,beige,2725,2600,74430,9,southeast
178,1.793930091217482,-2.164236506399001,2005,pontiac,Grand Am,sedan,automatic,tx,3.1,110916.0,silver,gray,2050,1700,68360,10,southwest
179,-0.9004035146497475,0.16567827832639412,2013,dodge,Dart,sedan,manual,pa,3.3,22536.0,red,black,12800,12100,73100,2,northeast
180,-0.5419448720804215,-1.7213981750049054,2010,chevrolet,Equinox,suv,automatic,ma,2.8,81283.0,gray,black,8925,7800,82150,5,northeast
181,-2.802078482820569,0.9344219711274176,2014,lincoln,MKS,sedan,automatic,co,4.6,43592.0,brown,black,25200,24700,80610,1,mountain west
182,0.7805268374848918,-1.059869747891535,2007,toyota,Avalon,sedan,automatic,tx,3.7,81537.0,burgundy,gray,9775,8500,68360,8,southwest
183,-1.8818978945243037,0.6500628404468869,2013,infiniti,G Sedan,sedan,automatic,ca,3.9,22728.0,gray,black,20900,20000,77030,2,pacific
184,3.232562674963218,0.16137585994141282,2010,hyundai,Santa Fe,suv,automatic,fl,3.3,210159.0,white,gray,7650,9700,59100,5,southeast
185,1.7246636402807944,-0.6861133607216677,2008,toyota,Tundra,cab,automatic,ga,2.5,117361.0,gray,gray,10600,12200,61450,7,southeast
186,-0.0850048824393526,1.6775354791388488,2012,toyota,Camry,sedan,automatic,fl,4.4,23273.0,silver,black,14400,15200,59100,3,southeast
187,-2.3561777652050218,-0.11722519012299273,2013,chevrolet,Camaro,coupe,manual,ca,2.5,34228.0,gray,black,24600,23250,77030,2,pacific
188,2.567329413497989,-0.9003087355570982,2008,scion,tC,hatchback,automatic,fl,1.9,119835.0,blue,black,4450,5000,59100,7,southeast
189,-0.5783111045945061,1.7775654681885733,2012,mercedes-benz,C-Class,coupe,automatic,ga,3.9,29508.0,black,black,22000,21750,61450,3,southeast
190,-1.8773130249561423,2.2557760983282584,2013,mercedes-benz,E-Class,sedan,automatic,wi,4.3,23213.0,—,black,29100,29250,67090,2,midwest
191,-0.35054262378089523,1.409302403141109,2014,toyota,Camry,sedan,automatic,az,3.5,21182.0,beige,beige,14700,15200,63250,1,southwest
