,Dimension_1,Dimension_2,name
0,-0.02498631628873806,0.16889178565109364,year
1,0.4085778181178884,0.10334569458025919,condition
2,0.09078368041504023,0.26080558584373176,odometer
3,0.15191656304183596,-0.20793510980578628,mmr
4,0.1648429500519052,-0.20115043653761183,sellingprice
5,-0.7641547931834394,-0.2940685036274753,income
6,-0.026979902154492454,0.1701109838957889,using_time
